Year,Month,GEO,Product Category,Products,VALUE,Taxable,Total tax rate,Value after tax,Essential,COORDINATE,UOM,QualityScore,NormPrice,Essential_Bonus,Region_Weight,Month_Weight,Year_Trend,Review
2021,August,Province 2,Infant & Baby Products,"Infant formula, 900 grams ",32.13,No,15.0,32.13,Essential,1.97,Dollars,5,5.140375914372944,0,-0.3,0.2,0.4,6.9
2021,August,Province 2,Dairy & Eggs,"Peanut butter, 1 kilogram",4.62,No,15.0,4.62,Essential,1.68,Dollars,5,-0.1573971513941666,0,-0.3,0.2,0.4,3.3
2021,August,Province 2,Canned & Jarred Goods,"Mayonnaise, 890 millilitres ",4.57,Yes,15.0,5.26,Non-Essential,1.69,Dollars,5,-0.167025964672551,1,-0.3,0.2,0.4,3.9
2021,August,Province 2,Canned & Jarred Goods,"Canned baked beans, 398 millilitres",1.22,No,15.0,1.22,Essential,1.7,Dollars,5,-0.8121564543243076,0,-0.3,0.2,0.4,2.5
2021,August,Province 2,Vegetables,"Canned tomatoes, 796 millilitres",1.75,No,15.0,1.75,Essential,1.71,Dollars,5,-0.7100910335734326,0,-0.3,0.2,0.4,1.9
2021,August,Province 2,Canned & Jarred Goods,"Canned soup, 284 millilitres",0.9,No,15.0,0.9,Essential,1.72,Dollars,5,-0.8737808593059677,0,-0.3,0.2,0.4,3.0
2021,August,Province 2,Canned & Jarred Goods,"Canned beans and lentils, 540 millilitres",1.45,No,15.0,1.45,Essential,1.73,Dollars,5,-0.7678639132437391,0,-0.3,0.2,0.4,1.0
2021,August,Province 2,Canned & Jarred Goods,"Canned corn, 341 millilitres",1.4,No,15.0,1.4,Essential,1.98,Dollars,5,-0.7774927265221236,0,-0.3,0.2,0.4,2.0
2021,August,Province 2,Canned & Jarred Goods,"Canned peach, 398 millilitres",2.4,No,15.0,2.4,Essential,1.99,Dollars,5,-0.5849164609544351,0,-0.3,0.2,0.4,2.4
2021,August,Province 2,Fruits,"Canned pear, 398 millilitres",2.47,No,15.0,2.47,Essential,1.1,Dollars,5,-0.5714361223646969,0,-0.3,0.2,0.4,1.8
2021,August,Province 2,Legumes & Dry Goods,"Dried lentils, 900 grams",3.51,No,15.0,3.51,Essential,1.74,Dollars,5,-0.3711568061743009,0,-0.3,0.2,0.4,2.5
2021,August,Province 2,Canned & Jarred Goods,"Dry beans and legumes, 900 grams ",3.29,No,15.0,3.29,Essential,1.101,Dollars,5,-0.4135235845991923,0,-0.3,0.2,0.4,1.0
2021,August,Province 2,Legumes & Dry Goods,"Tofu, 350 grams ",2.22,No,15.0,2.22,Essential,1.102,Dollars,5,-0.619580188756619,0,-0.3,0.2,0.4,1.2
2021,August,Province 2,Legumes & Dry Goods,"Hummus, 227 grams",3.49,No,15.0,3.49,Essential,1.103,Dollars,5,-0.3750083314856546,0,-0.3,0.2,0.4,3.4
2021,August,Province 2,Canned & Jarred Goods,"Salsa, 418 millilitres",3.68,Yes,15.0,4.23,Non-Essential,1.104,Dollars,5,-0.3384188410277938,1,-0.3,0.2,0.4,3.7
2021,August,Province 2,Grains & Bakery,"Pasta sauce, 650 millilitres",2.14,No,15.0,2.14,Essential,1.105,Dollars,5,-0.6349862900020341,0,-0.3,0.2,0.4,1.9
2021,August,Province 2,Canned & Jarred Goods,"Salad dressing, 475 millilitres",3.21,Yes,15.0,3.69,Non-Essential,1.106,Dollars,5,-0.42892968584460744,1,-0.3,0.2,0.4,4.2
2021,August,Province 2,Nuts & Snacks,"Almonds, 200 grams",5.81,No,15.0,5.81,Non-Essential,1.107,Dollars,5,0.0717686046313826,1,-0.3,0.2,0.4,4.9
2021,August,Province 2,Nuts & Snacks,"Peanuts, 450 grams",3.35,No,15.0,3.35,Non-Essential,1.108,Dollars,5,-0.401969008665131,1,-0.3,0.2,0.4,4.9
2021,August,Province 2,Nuts & Snacks,"Sunflower seeds, 400 grams ",4.62,No,15.0,4.62,Non-Essential,1.109,Dollars,5,-0.1573971513941666,1,-0.3,0.2,0.4,2.1
2021,August,Province 2,Toiletries & Cleaning,"Deodorant, 85 grams",5.83,Yes,15.0,6.7,Essential,1.75,Dollars,5,0.07562012994273645,0,-0.3,0.2,0.4,3.9
2021,August,Province 2,Toiletries & Cleaning,"Toothpaste, 100 millilitres",3.6,Yes,15.0,4.14,Essential,1.76,Dollars,5,-0.3538249422732089,0,-0.3,0.2,0.4,1.5
2021,August,Province 2,Toiletries & Cleaning,"Shampoo, 400 millilitres",5.48,Yes,15.0,6.3,Essential,1.77,Dollars,5,0.008218436994045553,0,-0.3,0.2,0.4,3.0
2021,August,Province 2,Toiletries & Cleaning,"Laundry detergent, 4.43 litres",13.42,Yes,15.0,15.43,Essential,1.11,Dollars,5,1.537273985601492,0,-0.3,0.2,0.4,4.4
2021,August,Province 3,Meat & Poultry,"Beef stewing cuts, per kilogram",16.05,No,15.0,16.05,Essential,2.1,Dollars,6,2.0437495640445134,0,0.5,0.2,0.4,7.4
2021,August,Province 3,Meat & Poultry,"Beef striploin cuts, per kilogram",26.51,No,15.0,26.51,Essential,2.2,Dollars,9,4.058097301882535,0,0.5,0.2,0.4,9.6
2021,August,Province 3,Meat & Poultry,"Beef top sirloin cuts, per kilogram",17.02,No,15.0,17.02,Essential,2.3,Dollars,7,2.2305485416451707,0,0.5,0.2,0.4,6.9
2021,August,Province 3,Meat & Poultry,"Beef rib cuts, per kilogram",33.73,No,15.0,33.73,Essential,2.41,Dollars,8,5.448497939281245,0,0.5,0.2,0.4,9.1
2021,August,Province 3,Meat & Poultry,"Ground beef, per kilogram",9.57,No,15.0,9.57,Essential,2.4,Dollars,5,0.7958553631658914,0,0.5,0.2,0.4,3.2
2021,August,Province 3,Meat & Poultry,"Pork loin cuts, per kilogram",8.68,No,15.0,8.68,Essential,2.5,Dollars,6,0.6244624868106486,0,0.5,0.2,0.4,4.2
2021,August,Province 3,Meat & Poultry,"Pork rib cuts, per kilogram",12.88,No,15.0,12.88,Essential,2.6,Dollars,8,1.4332828021949404,0,0.5,0.2,0.4,7.7
2021,August,Province 3,Meat & Poultry,"Pork shoulder cuts, per kilogram",6.74,No,15.0,6.74,Essential,2.42,Dollars,6,0.25086453160933303,0,0.5,0.2,0.4,4.7
2021,August,Province 3,Meat & Poultry,"Whole chicken, per kilogram",7.65,No,15.0,7.65,Essential,2.7,Dollars,5,0.4261089332759296,0,0.5,0.2,0.4,5.6
2021,August,Province 3,Meat & Poultry,"Chicken breasts, per kilogram",13.67,No,15.0,13.67,Essential,2.8,Dollars,5,1.585418051993414,0,0.5,0.2,0.4,4.6
2021,August,Province 3,Meat & Poultry,"Chicken thigh, per kilogram",8.87,No,15.0,8.87,Essential,2.9,Dollars,5,0.6610519772685093,0,0.5,0.2,0.4,5.1
2021,August,Province 3,Meat & Poultry,"Chicken drumsticks, per kilogram",6.35,No,15.0,6.35,Essential,2.43,Dollars,5,0.1757597880379344,0,0.5,0.2,0.4,4.2
2021,August,Province 3,Meat & Poultry,"Bacon, 500 grams",6.76,Yes,15.0,7.77,Essential,2.1,Dollars,5,0.2547160569206867,0,0.5,0.2,0.4,5.2
2021,August,Province 3,Meat & Poultry,"Wieners, 400 grams",4.21,Yes,15.0,4.84,Essential,2.11,Dollars,5,-0.2363534202769189,0,0.5,0.2,0.4,3.6
2021,August,Province 3,Meat & Poultry,"Salmon, per kilogram",22.99,No,15.0,22.99,Essential,2.78,Dollars,5,3.380228847084271,0,0.5,0.2,0.4,6.5
2021,August,Province 3,Meat & Poultry,"Shrimp, 300 grams",6.69,No,15.0,6.69,Non-Essential,2.79,Dollars,5,0.24123571833094862,1,0.5,0.2,0.4,6.1
2021,August,Province 3,Meat & Poultry,"Canned salmon, 213 grams",4.69,No,15.0,4.69,Essential,2.44,Dollars,5,-0.14391681280442836,0,0.5,0.2,0.4,2.1
2021,August,Province 3,Meat & Poultry,"Canned tuna, 170 grams",2.06,No,15.0,2.06,Essential,2.12,Dollars,5,-0.6503923912474492,0,0.5,0.2,0.4,3.3
2021,August,Province 3,Meat & Poultry,"Meatless burgers, 226 grams",5.61,Yes,15.0,6.45,Non-Essential,2.8,Dollars,5,0.03325335151784504,1,0.5,0.2,0.4,3.6
2021,August,Province 3,Dairy & Eggs,"Milk, 1 litre",2.47,No,15.0,2.47,Essential,2.13,Dollars,5,-0.5714361223646969,0,0.5,0.2,0.4,3.4
2021,August,Province 3,Dairy & Eggs,"Milk, 2 litres",3.93,No,15.0,3.93,Essential,2.14,Dollars,5,-0.29027477463587165,0,0.5,0.2,0.4,3.4
2021,August,Province 3,Dairy & Eggs,"Milk, 4 litres",7.63,No,15.0,7.63,Essential,2.15,Dollars,5,0.4222574079645757,0,0.5,0.2,0.4,4.7
2021,August,Province 3,Dairy & Eggs,"Soy milk, 1.89 litres",4.04,No,15.0,4.04,Essential,2.81,Dollars,5,-0.269091385423426,0,0.5,0.2,0.4,4.1
2021,August,Province 3,Dairy & Eggs,"Nut milk, 1.89 litres",4.0,No,15.0,4.0,Essential,2.82,Dollars,5,-0.2767944360461335,0,0.5,0.2,0.4,3.5
2021,August,Province 3,Dairy & Eggs,"Cream, 1 litre",4.66,No,15.0,4.66,Essential,2.16,Dollars,5,-0.14969410077145906,0,0.5,0.2,0.4,3.0
2021,August,Province 3,Dairy & Eggs,"Butter, 454 grams",5.29,No,15.0,5.29,Essential,2.17,Dollars,5,-0.028371053463815337,0,0.5,0.2,0.4,4.0
2021,August,Province 3,Cooking Essentials,"Margarine, 907 grams",5.24,No,15.0,5.24,Essential,2.83,Dollars,5,-0.037999866742199725,0,0.5,0.2,0.4,4.9
2021,August,Province 3,Dairy & Eggs,"Block cheese, 500 grams",6.54,No,15.0,6.54,Essential,2.18,Dollars,5,0.21234927849579527,0,0.5,0.2,0.4,3.3
2021,August,Province 3,Dairy & Eggs,"Yogurt, 500 grams",3.32,No,15.0,3.32,Essential,2.19,Dollars,5,-0.4077462966321617,0,0.5,0.2,0.4,2.4
2021,August,Province 3,Dairy & Eggs,"Eggs, 1 dozen",4.4,No,15.0,4.4,Essential,2.2,Dollars,5,-0.19976392981905802,0,0.5,0.2,0.4,2.3
2021,August,Province 3,Fruits,"Apples, per kilogram",6.78,No,15.0,6.78,Essential,2.21,Dollars,5,0.25856758223204057,0,0.5,0.2,0.4,2.9
2021,August,Province 3,Fruits,"Oranges, per kilogram",4.33,No,15.0,4.33,Essential,2.22,Dollars,5,-0.2132442684087963,0,0.5,0.2,0.4,3.8
2021,August,Province 3,Fruits,"Oranges, 1.36 kilograms",5.59,No,15.0,5.59,Essential,2.23,Dollars,5,0.029401826206491177,0,0.5,0.2,0.4,2.8
2021,August,Province 3,Fruits,"Bananas, per kilogram",1.97,No,15.0,1.97,Essential,2.24,Dollars,5,-0.6677242551485412,0,0.5,0.2,0.4,3.1
2021,August,Province 3,Fruits,"Pears, per kilogram",6.14,No,15.0,6.14,Essential,2.25,Dollars,5,0.13531877226871983,0,0.5,0.2,0.4,4.4
2021,August,Province 3,Fruits,"Lemons, unit",0.99,No,15.0,0.99,Essential,2.26,Dollars,5,-0.8564489954048758,0,0.5,0.2,0.4,1.5
2021,August,Province 3,Vegetables,"Limes, unit",0.88,No,15.0,0.88,Non-Essential,2.45,Dollars,5,-0.8776323846173216,1,0.5,0.2,0.4,5.0
2021,August,Province 3,Fruits,"Grapes, per kilogram",7.27,No,15.0,7.27,Essential,2.27,Dollars,5,0.3529299523602078,0,0.5,0.2,0.4,5.4
2021,August,Province 3,Fruits,"Cantaloupe, unit",3.49,No,15.0,3.49,Essential,2.28,Dollars,5,-0.3750083314856546,0,0.5,0.2,0.4,5.1
2021,August,Province 3,Fruits,"Strawberries, 454 grams",4.76,No,15.0,4.76,Essential,2.84,Dollars,5,-0.1304364742146903,0,0.5,0.2,0.4,5.0
2021,August,Province 3,Fruits,"Avocado, unit",1.89,No,15.0,1.89,Essential,2.29,Dollars,5,-0.6831303563939563,0,0.5,0.2,0.4,5.3
2021,August,Province 3,Vegetables,"Potatoes, 4.54 kilograms",4.3,No,15.0,4.3,Essential,2.3,Dollars,5,-0.219021556375827,0,0.5,0.2,0.4,3.9
2021,August,Province 3,Vegetables,"Potatoes, per kilogram",4.73,No,15.0,4.73,Essential,2.46,Dollars,5,-0.13621376218172082,0,0.5,0.2,0.4,4.5
2021,August,Province 3,Vegetables,"Sweet potatoes, per kilogram",4.22,No,15.0,4.22,Essential,2.47,Dollars,5,-0.23442765762124207,0,0.5,0.2,0.4,3.5
2021,August,Province 3,Vegetables,"Tomatoes, per kilogram",4.55,No,15.0,4.55,Essential,2.31,Dollars,5,-0.17087748998390487,0,0.5,0.2,0.4,4.3
2021,August,Province 3,Vegetables,"Cabbage, per kilogram",2.57,No,15.0,2.57,Essential,2.32,Dollars,5,-0.5521784958079281,0,0.5,0.2,0.4,3.6
2021,August,Province 3,Vegetables,"Carrots, 1.36 kilograms",3.26,No,15.0,3.26,Essential,2.33,Dollars,5,-0.419300872566223,0,0.5,0.2,0.4,2.3
2021,August,Province 3,Vegetables,"Onions, per kilogram",5.01,No,15.0,5.01,Essential,2.34,Dollars,5,-0.08229240782276816,0,0.5,0.2,0.4,2.7
2021,August,Province 3,Vegetables,"Onions, 1.36 kilograms",4.54,No,15.0,4.54,Essential,2.35,Dollars,5,-0.1728032526395817,0,0.5,0.2,0.4,5.2
2021,August,Province 3,Vegetables,"Celery, unit",2.83,No,15.0,2.83,Essential,2.36,Dollars,5,-0.5021086667603291,0,0.5,0.2,0.4,3.7
2021,August,Province 3,Vegetables,"Cucumber, unit",1.85,No,15.0,1.85,Essential,2.37,Dollars,5,-0.6908334070166637,0,0.5,0.2,0.4,4.5
2021,August,Province 3,Vegetables,"Mushrooms, 227 grams",2.7,No,15.0,2.7,Essential,2.38,Dollars,5,-0.5271435812841285,0,0.5,0.2,0.4,3.1
2021,August,Province 3,Vegetables,"Iceberg lettuce, unit",2.31,No,15.0,2.31,Essential,2.48,Dollars,5,-0.602248324855527,0,0.5,0.2,0.4,2.7
2021,August,Province 3,Vegetables,"Romaine lettuce, unit",1.8,No,15.0,1.8,Essential,2.49,Dollars,5,-0.7004622202950482,0,0.5,0.2,0.4,3.3
2021,August,Province 3,Vegetables,"Broccoli, unit",2.94,No,15.0,2.94,Essential,2.39,Dollars,5,-0.48092527754788333,0,0.5,0.2,0.4,4.2
2021,August,Province 3,Vegetables,"Peppers, per kilogram",7.17,No,15.0,7.17,Essential,2.4,Dollars,5,0.33367232580343903,0,0.5,0.2,0.4,5.3
2021,August,Province 3,Vegetables,"Squash, per kilogram",4.39,No,15.0,4.39,Essential,2.85,Dollars,5,-0.20168969247473506,0,0.5,0.2,0.4,3.9
2021,August,Province 3,Vegetables,"Salad greens, 142 grams",4.14,No,15.0,4.14,Essential,2.86,Dollars,5,-0.24983375886665718,0,0.5,0.2,0.4,4.3
2021,August,Province 3,Vegetables,"Frozen french fried potatoes, 750 grams",2.58,Yes,15.0,2.97,Essential,2.5,Dollars,5,-0.5502527331522511,0,0.5,0.2,0.4,3.4
2021,August,Province 3,Canned & Jarred Goods,"Frozen green beans, 750 grams",3.82,No,15.0,3.82,Non-Essential,2.51,Dollars,5,-0.3114581638483175,1,0.5,0.2,0.4,5.8
2021,August,Province 3,Vegetables,"Frozen broccoli, 500 grams",3.67,No,15.0,3.67,Essential,2.52,Dollars,5,-0.3403446036834707,0,0.5,0.2,0.4,4.8
2021,August,Province 3,Frozen Foods,"Frozen corn, 750 grams ",3.45,No,15.0,3.45,Non-Essential,2.53,Dollars,5,-0.38271138210836214,1,0.5,0.2,0.4,4.0
2021,August,Province 3,Frozen Foods,"Frozen mixed vegetables, 750 grams ",3.84,No,15.0,3.84,Non-Essential,2.54,Dollars,5,-0.3076066385369637,1,0.5,0.2,0.4,5.0
2021,August,Province 3,Frozen Foods,"Frozen peas, 750 grams",3.32,No,15.0,3.32,Non-Essential,2.55,Dollars,5,-0.4077462966321617,1,0.5,0.2,0.4,3.8
2021,August,Province 3,Frozen Foods,"Frozen pizza, 390 grams",4.44,Yes,15.0,5.11,Non-Essential,2.87,Dollars,5,-0.19206087919635048,1,0.5,0.2,0.4,5.4
2021,August,Province 3,Vegetables,"Frozen spinach, 300 grams",2.21,No,15.0,2.21,Non-Essential,2.88,Dollars,5,-0.6215059514122959,1,0.5,0.2,0.4,4.1
2021,August,Province 3,Fruits,"Frozen strawberries, 600 grams",4.48,No,15.0,4.48,Essential,2.89,Dollars,5,-0.18435782857364294,0,0.5,0.2,0.4,3.1
2021,August,Province 3,Grains & Bakery,"White bread, 675 grams",2.85,No,15.0,2.85,Essential,2.56,Dollars,5,-0.49825714144897526,0,0.5,0.2,0.4,1.9
2021,August,Province 3,Grains & Bakery,"Flatbread and pita, 500 grams ",3.67,No,15.0,3.67,Essential,2.9,Dollars,5,-0.3403446036834707,0,0.5,0.2,0.4,4.5
2021,August,Province 3,Grains & Bakery,"Crackers and crisp breads, 200 grams ",2.65,Yes,15.0,3.05,Essential,2.91,Dollars,5,-0.536772394562513,0,0.5,0.2,0.4,3.7
2021,August,Province 3,Grains & Bakery,"Cookies and sweet biscuits, 300 grams ",3.1,Yes,15.0,3.56,Non-Essential,2.92,Dollars,5,-0.4501130750570531,1,0.5,0.2,0.4,4.8
2021,August,Province 3,Grains & Bakery,"Dry or fresh pasta, 500 grams",2.49,No,15.0,2.49,Essential,2.57,Dollars,5,-0.5675845970533431,0,0.5,0.2,0.4,4.1
2021,August,Province 3,Grains & Bakery,"Brown rice, 900 grams ",5.34,No,15.0,5.34,Essential,2.93,Dollars,5,-0.018742240185430945,0,0.5,0.2,0.4,3.3
2021,August,Province 3,Grains & Bakery,"White rice, 2 kilograms",9.68,No,15.0,9.68,Essential,2.94,Dollars,5,0.8170387523783371,0,0.5,0.2,0.4,3.8
2021,August,Province 3,Grains & Bakery,"Cereal, 400 grams",3.44,No,15.0,3.44,Non-Essential,2.58,Dollars,5,-0.38463714476403904,1,0.5,0.2,0.4,5.1
2021,August,Province 3,Grains & Bakery,"Wheat flour, 2.5 kilograms",5.15,No,15.0,5.15,Essential,2.59,Dollars,5,-0.055331730643291666,0,0.5,0.2,0.4,4.8
2021,August,Province 3,Cooking Essentials,"White sugar, 2 kilograms",2.25,No,15.0,2.25,Essential,2.6,Dollars,5,-0.6138029007895883,0,0.5,0.2,0.4,3.9
2021,August,Province 3,Fruits,"Apple juice, 2 litres",3.52,No,15.0,3.52,Essential,2.61,Dollars,5,-0.36923104351862396,0,0.5,0.2,0.4,4.9
2021,August,Province 3,Fruits,"Orange juice, 2 litres",4.22,No,15.0,4.22,Essential,2.62,Dollars,5,-0.23442765762124207,0,0.5,0.2,0.4,4.2
2021,August,Province 3,Beverages,"Roasted or ground coffee, 340 grams",5.9,No,15.0,5.9,Non-Essential,2.63,Dollars,5,0.0891004685324747,1,0.5,0.2,0.4,5.4
2021,August,Province 3,Beverages,Tea (20 bags),3.86,No,15.0,3.86,Non-Essential,2.64,Dollars,5,-0.30375511322560994,1,0.5,0.2,0.4,5.3
2021,August,Province 3,Cooking Essentials,"Ketchup, 1 litre",3.51,No,15.0,3.51,Essential,2.65,Dollars,5,-0.3711568061743009,0,0.5,0.2,0.4,3.4
2021,August,Province 3,Cooking Essentials,"Vegetable oil, 3 litres",8.58,No,15.0,8.58,Essential,2.66,Dollars,5,0.6052048602538798,0,0.5,0.2,0.4,3.4
2021,August,Province 3,Cooking Essentials,"Canola oil, 3 litres",11.43,No,15.0,11.43,Essential,2.95,Dollars,5,1.154047217121792,0,0.5,0.2,0.4,4.9
2021,August,Province 3,Cooking Essentials,"Olive oil, 1 litre",8.61,No,15.0,8.61,Essential,2.96,Dollars,5,0.6109821482209103,0,0.5,0.2,0.4,5.0
2021,August,Province 3,Infant & Baby Products,"Baby food, 128 millilitres",1.54,No,15.0,1.54,Essential,2.67,Dollars,5,-0.7505320493426472,0,0.5,0.2,0.4,2.6
2021,August,Province 3,Infant & Baby Products,"Infant formula, 900 grams ",29.88,No,15.0,29.88,Essential,2.97,Dollars,5,4.707079316845645,0,0.5,0.2,0.4,6.6
2021,August,Province 3,Dairy & Eggs,"Peanut butter, 1 kilogram",4.55,No,15.0,4.55,Essential,2.68,Dollars,5,-0.17087748998390487,0,0.5,0.2,0.4,3.2
2021,August,Province 3,Canned & Jarred Goods,"Mayonnaise, 890 millilitres ",4.78,Yes,15.0,5.5,Non-Essential,2.69,Dollars,5,-0.12658494890333644,1,0.5,0.2,0.4,5.9
2021,August,Province 3,Canned & Jarred Goods,"Canned baked beans, 398 millilitres",1.32,No,15.0,1.32,Essential,2.7,Dollars,5,-0.7928988277675386,0,0.5,0.2,0.4,3.7
2021,August,Province 3,Vegetables,"Canned tomatoes, 796 millilitres",1.87,No,15.0,1.87,Essential,2.71,Dollars,5,-0.6869818817053099,0,0.5,0.2,0.4,3.3
2021,August,Province 3,Canned & Jarred Goods,"Canned soup, 284 millilitres",0.95,No,15.0,0.95,Essential,2.72,Dollars,5,-0.8641520460275833,0,0.5,0.2,0.4,2.5
2021,August,Province 3,Canned & Jarred Goods,"Canned beans and lentils, 540 millilitres",1.49,No,15.0,1.49,Essential,2.73,Dollars,5,-0.7601608626210316,0,0.5,0.2,0.4,3.5
2021,August,Province 3,Canned & Jarred Goods,"Canned corn, 341 millilitres",1.45,No,15.0,1.45,Essential,2.98,Dollars,5,-0.7678639132437391,0,0.5,0.2,0.4,3.5
2021,August,Province 3,Canned & Jarred Goods,"Canned peach, 398 millilitres",2.45,No,15.0,2.45,Essential,2.99,Dollars,5,-0.5752876476760507,0,0.5,0.2,0.4,3.8
2021,August,Province 3,Fruits,"Canned pear, 398 millilitres",2.46,No,15.0,2.46,Essential,2.1,Dollars,5,-0.5733618850203738,0,0.5,0.2,0.4,5.5
2021,August,Province 3,Legumes & Dry Goods,"Dried lentils, 900 grams",3.48,No,15.0,3.48,Essential,2.74,Dollars,5,-0.3769340941413315,0,0.5,0.2,0.4,4.0
2021,August,Province 3,Canned & Jarred Goods,"Dry beans and legumes, 900 grams ",3.4,No,15.0,3.4,Essential,2.101,Dollars,5,-0.39234019538674664,0,0.5,0.2,0.4,3.1
2021,August,Province 3,Legumes & Dry Goods,"Tofu, 350 grams ",2.42,No,15.0,2.42,Essential,2.102,Dollars,5,-0.5810649356430814,0,0.5,0.2,0.4,2.4
2021,August,Province 3,Legumes & Dry Goods,"Hummus, 227 grams",3.48,No,15.0,3.48,Essential,2.103,Dollars,5,-0.3769340941413315,0,0.5,0.2,0.4,3.2
2021,August,Province 3,Canned & Jarred Goods,"Salsa, 418 millilitres",3.71,Yes,15.0,4.27,Non-Essential,2.104,Dollars,5,-0.33264155306076315,1,0.5,0.2,0.4,4.3
2021,August,Province 3,Grains & Bakery,"Pasta sauce, 650 millilitres",2.35,No,15.0,2.35,Essential,2.105,Dollars,5,-0.5945452742328196,0,0.5,0.2,0.4,4.1
2021,August,Province 3,Canned & Jarred Goods,"Salad dressing, 475 millilitres",3.27,Yes,15.0,3.76,Non-Essential,2.106,Dollars,5,-0.4173751099105461,1,0.5,0.2,0.4,4.1
2021,August,Province 3,Nuts & Snacks,"Almonds, 200 grams",5.98,No,15.0,5.98,Non-Essential,2.107,Dollars,5,0.1045065697778898,1,0.5,0.2,0.4,4.2
2021,August,Province 3,Nuts & Snacks,"Peanuts, 450 grams",3.36,No,15.0,3.36,Non-Essential,2.108,Dollars,5,-0.4000432460094542,1,0.5,0.2,0.4,5.0
2021,August,Province 3,Nuts & Snacks,"Sunflower seeds, 400 grams ",4.55,No,15.0,4.55,Non-Essential,2.109,Dollars,5,-0.17087748998390487,1,0.5,0.2,0.4,4.3
2021,August,Province 3,Toiletries & Cleaning,"Deodorant, 85 grams",5.86,Yes,15.0,6.74,Essential,2.75,Dollars,5,0.08139741790976716,0,0.5,0.2,0.4,4.5
2021,August,Province 3,Toiletries & Cleaning,"Toothpaste, 100 millilitres",3.71,Yes,15.0,4.27,Essential,2.76,Dollars,5,-0.33264155306076315,0,0.5,0.2,0.4,3.0
2021,August,Province 3,Toiletries & Cleaning,"Shampoo, 400 millilitres",5.53,Yes,15.0,6.36,Essential,2.77,Dollars,5,0.017847250272429945,0,0.5,0.2,0.4,3.6
2021,August,Province 3,Toiletries & Cleaning,"Laundry detergent, 4.43 litres",13.03,Yes,15.0,14.98,Essential,2.11,Dollars,5,1.4621692420300936,0,0.5,0.2,0.4,4.6
2021,August,Province 4,Meat & Poultry,"Beef stewing cuts, per kilogram",16.07,No,15.0,16.07,Essential,3.1,Dollars,6,2.047601089355867,0,0.0,0.2,0.4,5.6
2021,August,Province 4,Meat & Poultry,"Beef striploin cuts, per kilogram",24.57,No,15.0,24.57,Essential,3.2,Dollars,9,3.684499346681219,0,0.0,0.2,0.4,8.0
2021,August,Province 4,Meat & Poultry,"Beef top sirloin cuts, per kilogram",16.67,No,15.0,16.67,Essential,3.3,Dollars,7,2.1631468486964804,0,0.0,0.2,0.4,4.9
2021,August,Province 4,Meat & Poultry,"Beef rib cuts, per kilogram",30.18,No,15.0,30.18,Essential,3.41,Dollars,8,4.764852196515951,0,0.0,0.2,0.4,7.4
2021,August,Province 4,Meat & Poultry,"Ground beef, per kilogram",9.65,No,15.0,9.65,Essential,3.4,Dollars,5,0.8112614644113065,0,0.0,0.2,0.4,3.6
2021,August,Province 4,Meat & Poultry,"Pork loin cuts, per kilogram",8.61,No,15.0,8.61,Essential,3.5,Dollars,6,0.6109821482209103,0,0.0,0.2,0.4,3.0
2021,August,Province 4,Meat & Poultry,"Pork rib cuts, per kilogram",12.39,No,15.0,12.39,Essential,3.6,Dollars,8,1.3389204320667731,0,0.0,0.2,0.4,5.4
2021,August,Province 4,Meat & Poultry,"Pork shoulder cuts, per kilogram",6.3,No,15.0,6.3,Essential,3.42,Dollars,6,0.16613097475955,0,0.0,0.2,0.4,4.0
2021,August,Province 4,Meat & Poultry,"Whole chicken, per kilogram",7.54,No,15.0,7.54,Essential,3.7,Dollars,5,0.4049255440634838,0,0.0,0.2,0.4,2.6
2021,August,Province 4,Meat & Poultry,"Chicken breasts, per kilogram",13.24,No,15.0,13.24,Essential,3.8,Dollars,5,1.5026102577993081,0,0.0,0.2,0.4,5.1
2021,August,Province 4,Meat & Poultry,"Chicken thigh, per kilogram",8.62,No,15.0,8.62,Essential,3.9,Dollars,5,0.6129079108765872,0,0.0,0.2,0.4,4.8
2021,August,Province 4,Meat & Poultry,"Chicken drumsticks, per kilogram",6.17,No,15.0,6.17,Essential,3.43,Dollars,5,0.14109606023575053,0,0.0,0.2,0.4,4.2
2021,August,Province 4,Meat & Poultry,"Bacon, 500 grams",6.87,Yes,15.0,7.9,Essential,3.1,Dollars,5,0.2758994461331325,0,0.0,0.2,0.4,3.9
2021,August,Province 4,Meat & Poultry,"Wieners, 400 grams",4.15,Yes,15.0,4.77,Essential,3.11,Dollars,5,-0.24790799621098017,0,0.0,0.2,0.4,3.3
2021,August,Province 4,Meat & Poultry,"Salmon, per kilogram",23.26,No,15.0,23.26,Essential,3.78,Dollars,5,3.4322244387875473,0,0.0,0.2,0.4,6.1
2021,August,Province 4,Meat & Poultry,"Shrimp, 300 grams",6.72,No,15.0,6.72,Non-Essential,3.79,Dollars,5,0.24701300629797915,1,0.0,0.2,0.4,4.7
2021,August,Province 4,Meat & Poultry,"Canned salmon, 213 grams",4.66,No,15.0,4.66,Essential,3.44,Dollars,5,-0.14969410077145906,0,0.0,0.2,0.4,2.6
2021,August,Province 4,Meat & Poultry,"Canned tuna, 170 grams",1.91,No,15.0,1.91,Essential,3.12,Dollars,5,-0.6792788310826025,0,0.0,0.2,0.4,2.6
2021,August,Province 4,Meat & Poultry,"Meatless burgers, 226 grams",5.72,Yes,15.0,6.58,Non-Essential,3.8,Dollars,5,0.05443674073029066,1,0.0,0.2,0.4,4.3
